"","DHSYEAR","DHSCLUST","DHSQUARTER","LONGNUM","LATNUM","riots_present_number_of_conflicts","riots_future_number_of_conflicts"
"497",2016,482,3,31.1609980969,1.58735390606,0,0
"498",2016,482,4,31.1609980969,1.58735390606,0,0
"499",2016,483,4,31.3267370821,1.64024213818,0,0
"500",2016,484,4,31.3776896648,1.58992291755,0,1
"501",2016,485,4,31.4228549615,1.53027411292,0,1
"502",2016,486,3,31.2561823032,1.34790118092,0,0
"503",2016,487,3,31.055947249,1.23246499498,0,0
"504",2016,488,4,30.8764763145,1.41511621709,0,0
"505",2016,489,4,30.7309987201,1.22951616994,0,0
"506",2016,490,3,31.1454415139,0.961930078654,0,0
"507",2016,491,3,31.1127116204,1.1353511117,0,0
"508",2016,492,4,31.133724615,1.06055833241,0,0
"509",2016,493,4,31.3818112129,1.10858589352,0,0
"510",2016,494,3,31.3460740577,1.01647599585,0,0
"511",2016,495,4,31.2875699368,1.04128034543,0,0
"512",2016,496,4,31.4126098869,0.906085487167,0,0
"513",2016,497,3,30.722736538,0.958890286363,0,0
"514",2016,498,4,30.8806975394,0.883050626585,0,0
"515",2016,499,3,30.8978478423,0.950256410549,0,0
"516",2016,500,3,30.8337441973,1.02325657372,0,0
"517",2016,501,3,30.7051454664,1.05819112347,0,0
"518",2016,502,4,30.5694061933,1.01407339339,0,0
"519",2016,503,4,30.7940732439,0.984544958702,0,0
"520",2016,504,3,31.1139994325,0.99682006269,0,0
"521",2016,505,3,30.931490597,0.813495333023,0,0
"522",2016,506,3,32.1421304581,1.95888477852,0,0
"523",2016,507,3,32.013702124,1.79580425954,0,0
"524",2016,508,2,31.6865157197,1.68177367431,0,0
"525",2016,509,3,31.6991767842,1.67628015972,0,0
"526",2016,510,4,31.3599440337,1.43523175109,0,1
"527",2016,511,3,31.3533595113,1.43629233362,0,0
"528",2016,512,4,31.3939257856,1.42727000727,0,1
"529",2016,513,3,30.8223690776,0.934915982423,0,0
"530",2016,514,3,31.1327828999,0.530021067331,0,0
"531",2016,515,3,31.0942604653,0.491797983726,0,0
"532",2016,516,3,30.9093996523,0.544544329434,0,0
"533",2016,517,4,31.0388725681,0.370140222588,0,0
"534",2016,518,3,30.8629268951,0.42077985625,0,0
"535",2016,519,4,30.7913384345,0.719222734624,0,0
"536",2016,520,4,30.4511165985,0.772729469936,0,0
"537",2016,521,3,30.7079405595,0.715234878215,0,0
"538",2016,521,4,30.7079405595,0.715234878215,0,0
"539",2016,522,4,30.7679903148,0.516566658598,0,0
"540",2016,523,3,30.5472812201,0.712185922011,0,0
"541",2016,524,3,30.6167418149,0.749194244518,0,0
"542",2016,525,4,30.6835849601,0.829183372458,0,0
"543",2016,526,3,30.2138980579,0.542855637456,0,0
"544",2016,527,3,30.1799712644,0.432774380853,0,0
"545",2016,528,3,30.1762593285,0.658937919111,0,0
"546",2016,529,2,30.4625760145,0.880151614373,0,0
"547",2016,530,2,30.2448964454,0.653180413749,0,0
"548",2016,531,3,30.2336916133,0.722265987456,0,0
"549",2016,532,3,30.184489762,0.616038405812,0,0
"550",2016,533,3,30.2529110579,0.771228979646,0,0
"551",2016,533,4,30.2529110579,0.771228979646,0,0
"552",2016,534,2,30.1083928297,0.792501802885,0,0
"553",2016,535,2,29.9736915479,0.661826190452,0,0
"554",2016,536,2,30.0182408308,0.721037084188,0,0
"555",2016,537,3,29.7610444051,0.00879038747101,0,0
"556",2016,538,3,29.8919693437,0.0763113486379,0,0
"557",2016,539,3,29.956823911,0.143859082575,0,0
"558",2016,540,3,29.7571857298,0.0331689965114,0,0
"559",2016,541,3,29.8250258309,0.000462823543537,0,0
"560",2016,542,3,30.0719705848,0.305101575368,0,0
"561",2016,543,3,30.1174824449,0.454234780553,0,0
"562",2016,544,3,30.2266167377,0.346510380557,0,0
"563",2016,545,3,30.1266384504,0.320083875986,0,0
"564",2016,546,3,30.0365757906,0.239953880248,0,0
"565",2016,547,3,30.4560538195,0.409129317077,0,0
"566",2016,548,3,30.5468423859,0.206605704567,0,0
"567",2016,549,3,30.5326790753,0.228280995828,0,0
"568",2016,550,3,30.6800311276,0.339770499347,0,0
"569",2016,551,3,30.4311796507,-0.164573708778,0,0
"570",2016,552,3,30.3256582025,-0.0204395326298,0,0
"571",2016,553,3,31.0538293322,0.51625634502,0,0
"572",2016,554,4,30.7518869216,0.720083053914,0,0
"573",2016,555,3,30.2071214955,0.460489594382,0,0
"574",2016,556,3,30.3602955099,0.615528853225,0,0
"575",2016,557,2,30.2561303011,0.619596557807,0,0
"576",2016,558,3,30.2719599976,1.0500796183,0,0
"577",2016,559,3,30.1634768277,0.29967906545,0,0
"578",2016,560,3,30.0701844109,0.158678833649,0,0
"579",2016,561,3,30.1007536135,0.185809361892,0,0
"580",2016,562,3,30.7059020993,0.152314340474,0,0
"581",2016,563,3,30.6608013029,-0.0575010010293,0,0
"582",2016,564,3,30.7614334005,0.187108770514,0,0
"583",2016,565,3,30.6185106553,-0.29278459822,0,0
"584",2016,566,3,31.0071277749,-0.0349175894586,0,0
"585",2016,567,3,31.1393598222,-0.794600195881,0,0
"586",2016,568,3,30.8390140041,-0.868028688704,0,0
"587",2016,569,3,31.0503099812,-0.8120927842,0,0
"588",2016,570,3,30.720834684,-0.77307282858,0,0
"589",2016,571,3,30.6488475921,-1.0353576719,0,0
"590",2016,572,3,30.6876342926,-0.905936346099,0,0
"591",2016,573,4,30.486004018,-0.555554365539,0,0
"592",2016,574,4,30.6586296013,-0.356151543645,0,0
"593",2016,575,4,30.5306916338,-0.319808796924,0,0
"594",2016,576,4,30.4825748299,-0.832400732033,0,0
"595",2016,577,4,30.4229511345,-0.715638302797,0,0
"596",2016,578,3,30.5714785079,0.0182090385262,0,0
"597",2016,579,3,30.5671845384,0.0885853520199,0,0
"598",2016,580,3,30.363762651,-0.284113409133,0,0
"599",2016,581,3,30.4729998501,-0.38145496222,0,0
"600",2016,582,4,30.2124728743,-0.697420886887,0,0
"601",2016,584,3,30.0703127068,-0.266582480468,0,0
"602",2016,585,3,30.1689080353,-0.228087190354,0,0
"603",2016,586,3,30.1326549724,-0.593700018611,0,0
"604",2016,587,3,30.1634713526,-0.393402557358,0,0
"605",2016,588,3,30.0419190787,-0.531995257657,0,0
"606",2016,589,4,30.0172773456,-0.531392078808,0,0
"607",2016,590,4,30.0985234089,-0.599434116664,0,0
"608",2016,591,4,30.0188185905,-0.576697618082,0,0
"609",2016,592,3,30.064141063,-0.795414508811,0,0
"610",2016,593,3,30.1735287962,-0.774974373035,0,0
"611",2016,594,3,30.2271763042,-0.86853686744,0,0
"612",2016,595,2,30.4127159586,-1.00859325128,0,0
"613",2016,596,3,30.5459140824,-0.883287518146,0,0
"614",2016,597,2,30.2717259684,-0.972923649792,0,0
"615",2016,598,2,30.1351017386,-0.967696715267,0,0
"616",2016,599,3,30.7619450912,-0.0865574510386,0,0
"617",2016,600,3,30.7759547111,-0.843758082309,0,0
"618",2016,601,4,30.6957107485,-0.605368368637,0,0
"619",2016,602,4,30.6514841512,-0.616843585563,0,0
"620",2016,603,4,30.6313784172,-0.626214628491,0,0
"621",2016,605,3,30.49690549,-0.143727979593,0,0
"622",2016,606,3,30.4301544715,-0.0567422185074,0,0
"623",2016,608,4,30.4093748996,-0.563309504178,0,0
"624",2016,609,3,30.1616105987,-0.526753596199,0,0
"625",2016,610,3,30.1280079616,-0.856152181142,0,0
"626",2016,611,3,29.9401207081,-0.846545543057,0,0
"627",2016,612,3,30.0332043904,-0.889747280698,0,0
"628",2016,613,2,29.8593947587,-0.971006805972,0,0
"629",2016,614,3,29.9695822457,-1.00859665337,0,1
"630",2016,615,3,29.8213970975,-0.715193551274,0,0
"631",2016,616,2,30.0440282075,-0.773024233526,0,0
"632",2016,617,2,29.7996784687,-0.441406383706,0,0
"633",2016,618,3,29.8506290337,-0.802302854395,0,0
"634",2016,619,4,29.8122873245,-0.822731507165,0,1
"635",2016,620,4,29.7526703623,-0.79715817767,0,1
"636",2016,621,4,29.7173085675,-0.65716171724,0,0
"637",2016,622,4,29.7238921921,-0.899393560315,0,0
"638",2016,623,4,29.7820863401,-0.690425365229,0,1
"639",2016,624,4,29.8217958064,-0.873881054708,0,1
"640",2016,625,3,30.0327403097,-1.30395658287,0,0
"641",2016,626,3,30.0709398472,-1.22499454617,0,0
"642",2016,627,3,29.9762283337,-1.30461207348,0,0
"643",2016,628,3,30.0213462218,-1.22815307463,0,1
"644",2016,629,3,29.9776895175,-1.43349152419,0,0
"645",2016,630,3,29.927393149,-1.19954842216,0,1
"646",2016,631,3,29.9069119274,-1.28347528542,0,1
"647",2016,632,3,29.8275940148,-1.1224320909,0,1
"648",2016,633,3,29.7859623478,-1.19993907758,0,1
"649",2016,634,3,29.8483847171,-1.16692459993,0,1
"650",2016,635,3,30.1039290853,-1.16517269669,0,0
"651",2016,636,3,30.1696756077,-1.16105083374,0,0
"652",2016,637,3,30.0895216668,-1.20671251273,0,0
"653",2016,638,3,29.7536616545,-1.21148717503,0,1
"654",2016,639,3,29.72734869,-1.32478349228,0,0
"655",2016,640,4,29.6283830651,-1.29635476296,0,0
"656",2016,641,3,29.7765324344,-1.31660510023,0,0
"657",2016,642,3,29.715674888,-1.2365576907,0,1
"658",2016,643,3,29.669527654,-1.28195787507,0,0
"659",2016,644,3,29.6991117347,-1.33928480111,0,0
"660",2016,645,3,29.9786828464,-0.839774748522,0,0
"661",2016,646,3,29.9177970662,-0.788360164058,0,0
"662",2016,647,4,29.7609708573,-0.914931500036,0,0
"663",2016,648,2,29.9866025184,-1.25509866285,0,0
"664",2016,649,2,29.9779398565,-1.26555722194,0,0
"665",2016,650,2,30.1271766803,-1.18360532475,0,0
"666",2016,651,4,32.2658131515,-0.350581833459,0,0
"667",2016,652,4,32.263177,-0.399738,0,0
"668",2016,653,4,32.1403938036,-0.298817990157,0,0
"669",2016,654,4,32.114079015,-0.259435654779,0,0
"670",2016,655,4,32.3910782925,-0.412388718805,0,0
"671",2016,656,4,32.3775739763,-0.249261983028,0,0
"672",2016,657,4,32.3394455078,-0.658714401015,0,0
"673",2016,658,3,31.7230661399,-0.910752253472,0,0
"674",2016,659,2,31.4251868006,-0.660090982682,0,0
"675",2016,661,4,32.3027749368,-0.327294513448,0,0
"676",2016,662,4,32.288172632,-0.3202757998,0,0
"677",2016,663,3,32.733648949,-0.0843813986778,0,0
"678",2016,664,3,32.6124260531,-0.101881336583,0,0
"679",2016,665,3,32.7772076607,0.0222589417156,0,0
"680",2016,666,3,32.755527249,0.186204492099,0,0
"681",2016,667,4,33.276792587,0.0486326157076,0,0
"682",2016,668,4,33.254327,0.242356,0,0
"683",2016,669,4,33.3655791464,0.304805867744,0,0
"684",2016,670,4,33.0391823124,0.0937987212519,0,0
"685",2016,671,4,33.4906342473,0.08196458315,0,0
"686",2016,672,4,33.0078557229,0.0460062077061,0,0
"687",2016,673,4,33.2518583931,-0.0957084126534,0,0
"688",2016,674,4,33.3449229135,0.221584249155,0,0
"689",2016,675,4,33.268476097,0.204962530782,0,0
"690",2016,677,4,33.8118775461,0.201055885213,0,0
"691",2016,678,4,33.7165382231,-0.138174601796,0,0
"692",2016,679,4,33.7248085718,-0.127396709255,0,0
"693",2016,680,4,33.8334377349,0.0903406109702,0,0
"694",2016,681,3,33.4032384582,0.493588555335,0,0
"695",2016,682,4,33.6733011256,0.322631775615,0,0
"696",2016,683,3,33.3524896313,0.411448475624,0,0
"697",2016,684,2,33.4161339376,0.480996588182,0,0
"698",2016,685,3,33.5016611258,0.298779197253,0,0
"699",2016,686,3,33.4770868394,0.329479064,0,0
"700",2016,687,3,33.4579098043,0.235795476952,0,0
"701",2016,688,3,33.53351966,0.250332920035,0,0
"702",2016,689,3,33.5580305901,0.213377950395,0,0
"703",2016,690,3,33.5914551411,0.235902527359,0,0
"704",2016,690,4,33.5914551411,0.235902527359,0,0
"705",2016,691,2,33.5698890605,0.204769049002,0,0
"706",2016,692,3,33.5494320866,0.177023548456,0,0
"707",2016,693,3,33.5109582162,0.242547304902,0,0
"708",2016,694,3,33.4947629655,0.223461182546,0,0
"709",2016,695,2,33.437439943,0.266963375099,0,0
"710",2016,696,3,33.2950999547,0.451593590509,0,0
"711",2016,697,4,33.5663041724,0.15068056901,0,0
