dhsyear,dhsclust,latnum,longnum,quarter,id,left,top,right,bottom
"2006","250",3.215393,31.008862,"2","410",30.901846529,3.289278393,31.101846529,3.089278393
"2011","511",3.287138,30.99033,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","438",3.16593375891,30.938195929,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","441",3.24333983305,30.9819416085,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","449",3.22390797092,31.0344982546,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","450",3.1273686408,30.9676948489,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","452",3.10908771947,31.0956542997,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2016","467",3.28523097734,30.9544340576,"3","410",30.901846529,3.289278393,31.101846529,3.089278393
"2006","120",0.780065,33.710458,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2006","121",0.794881,33.707816,"2","856",33.701846529,0.889278393,33.901846529,0.689278393
"2006","122",0.87726,33.725561,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2011","246",0.870756,33.714701,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2011","294",0.802777,33.73468,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2011","339",0.709386,33.886174,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2016","176",0.777082071466,33.7956761718,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2016","177",0.883187215306,33.7417615055,"3","856",33.701846529,0.889278393,33.901846529,0.689278393
"2016","202",0.847267549352,33.846680637,"4","856",33.701846529,0.889278393,33.901846529,0.689278393
"2000","3806",0.767462010222,34.0128121515,"1","887",33.901846529,0.889278393,34.101846529,0.689278393
"2006","184",0.728098,34.012469,"2","887",33.901846529,0.889278393,34.101846529,0.689278393
"2011","346",0.812973,34.077778,"2","887",33.901846529,0.889278393,34.101846529,0.689278393
"2016","196",0.745076510014,34.0945911837,"4","887",33.901846529,0.889278393,34.101846529,0.689278393
"2016","199",0.870243411736,34.0177637623,"3","887",33.901846529,0.889278393,34.101846529,0.689278393
"2016","201",0.81373569824,34.0513438808,"3","887",33.901846529,0.889278393,34.101846529,0.689278393
"2016","205",0.888151433504,33.9077535584,"3","887",33.901846529,0.889278393,34.101846529,0.689278393
"2000","3801",0.776347690901,34.1381966222,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2000","3809",0.847979584431,34.1869509712,"1","918",34.101846529,0.889278393,34.301846529,0.689278393
"2006","161",0.876828,34.224437,"2","918",34.101846529,0.889278393,34.301846529,0.689278393
"2006","182",0.841348,34.143501,"2","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","191",0.723697235971,34.2257344786,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","192",0.824837773222,34.1273043778,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","193",0.76525597233,34.1989234234,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","194",0.705020411827,34.2085694615,"3","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","223",0.701300123399,34.1718526612,"3","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","223",0.701300123399,34.1718526612,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","236",0.871118976904,34.2794715976,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","237",0.870548113864,34.2965228325,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2016","241",0.778737148585,34.291364337,"4","918",34.101846529,0.889278393,34.301846529,0.689278393
"2000","2604",0.951692805104,34.3530237181,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2000","2611",1.04133795652,34.3755117723,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2006","172",1.033526,34.311374,"3","948",34.301846529,1.089278393,34.501846529,0.889278393
"2006","173",1.067513,34.383111,"3","948",34.301846529,1.089278393,34.501846529,0.889278393
"2011","313",0.91084,34.369182,"3","948",34.301846529,1.089278393,34.501846529,0.889278393
"2011","315",0.982888,34.318798,"3","948",34.301846529,1.089278393,34.501846529,0.889278393
"2011","321",1.001119,34.443812,"3","948",34.301846529,1.089278393,34.501846529,0.889278393
"2016","242",1.00128977428,34.3683510107,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2016","243",1.02324227779,34.3541603195,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2016","244",1.05831084891,34.4197082383,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2016","245",1.08431210154,34.4119687803,"4","948",34.301846529,1.089278393,34.501846529,0.889278393
"2006","160",0.863255,34.330793,"2","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","162",0.785605,34.321412,"2","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","163",0.765713,34.310448,"2","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","164",0.833838,34.356302,"2","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","165",0.844052,34.314893,"2","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","166",0.880248,34.326825,"3","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","167",0.881493,34.375066,"3","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","168",0.864468,34.374344,"3","949",34.301846529,0.889278393,34.501846529,0.689278393
"2006","169",0.886679,34.318478,"3","949",34.301846529,0.889278393,34.501846529,0.689278393
"2011","312",0.790028,34.361432,"3","949",34.301846529,0.889278393,34.501846529,0.689278393
"2016","235",0.810925210548,34.3054058192,"4","949",34.301846529,0.889278393,34.501846529,0.689278393
"2016","238",0.844467796396,34.310821202,"4","949",34.301846529,0.889278393,34.501846529,0.689278393
"2016","240",0.846367202409,34.350364886,"4","949",34.301846529,0.889278393,34.501846529,0.689278393
"2016","489",1.22951616994,30.7309987201,"4","389",30.701846529,1.289278393,30.901846529,1.089278393
"2011","612",0.992965,30.868969,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","497",0.958890286363,30.722736538,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","499",0.950256410549,30.8978478423,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","500",1.02325657372,30.8337441973,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","501",1.05819112347,30.7051454664,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","503",0.984544958702,30.7940732439,"4","390",30.701846529,1.089278393,30.901846529,0.889278393
"2016","513",0.934915982423,30.8223690776,"3","390",30.701846529,1.089278393,30.901846529,0.889278393
"2006","300",0.793595,30.738677,"2","391",30.701846529,0.889278393,30.901846529,0.689278393
"2011","620",0.809149,30.793307,"4","391",30.701846529,0.889278393,30.901846529,0.689278393
"2016","498",0.883050626585,30.8806975394,"4","391",30.701846529,0.889278393,30.901846529,0.689278393
"2016","519",0.719222734624,30.7913384345,"4","391",30.701846529,0.889278393,30.901846529,0.689278393
"2016","521",0.715234878215,30.7079405595,"3","391",30.701846529,0.889278393,30.901846529,0.689278393
"2016","521",0.715234878215,30.7079405595,"4","391",30.701846529,0.889278393,30.901846529,0.689278393
"2016","554",0.720083053914,30.7518869216,"4","391",30.701846529,0.889278393,30.901846529,0.689278393
"2006","285",1.090452,30.967815,"2","420",30.901846529,1.289278393,31.101846529,1.089278393
"2011","575",1.206823,31.013881,"2","420",30.901846529,1.289278393,31.101846529,1.089278393
"2016","487",1.23246499498,31.055947249,"3","420",30.901846529,1.289278393,31.101846529,1.089278393
"2000","1603",0.978525397554,30.938020703,"1","421",30.901846529,1.089278393,31.101846529,0.889278393
"2011","611",0.992669,31.047971,"3","421",30.901846529,1.089278393,31.101846529,0.889278393
"2011","611",0.992669,31.047971,"2","421",30.901846529,1.089278393,31.101846529,0.889278393
"2011","606",0.762831,31.074298,"3","422",30.901846529,0.889278393,31.101846529,0.689278393
"2011","615",0.782235,31.083914,"3","422",30.901846529,0.889278393,31.101846529,0.689278393
"2016","505",0.813495333023,30.931490597,"3","422",30.901846529,0.889278393,31.101846529,0.689278393
"2006","272",1.262601,31.111005,"3","451",31.101846529,1.289278393,31.301846529,1.089278393
"2011","607",1.129576,31.193115,"3","451",31.101846529,1.289278393,31.301846529,1.089278393
"2016","491",1.1353511117,31.1127116204,"3","451",31.101846529,1.289278393,31.301846529,1.089278393
"2006","283",1.02338,31.18397,"2","452",31.101846529,1.089278393,31.301846529,0.889278393
"2006","287",0.943702,31.10625,"2","452",31.101846529,1.089278393,31.301846529,0.889278393
"2016","490",0.961930078654,31.1454415139,"3","452",31.101846529,1.089278393,31.301846529,0.889278393
"2016","492",1.06055833241,31.133724615,"4","452",31.101846529,1.089278393,31.301846529,0.889278393
"2016","495",1.04128034543,31.2875699368,"4","452",31.101846529,1.089278393,31.301846529,0.889278393
"2016","504",0.99682006269,31.1139994325,"3","452",31.101846529,1.089278393,31.301846529,0.889278393
"2016","653",-0.298817990157,32.1403938036,"4","613",32.101846529,-0.110721607,32.301846529,-0.310721607
"2016","654",-0.259435654779,32.114079015,"4","613",32.101846529,-0.110721607,32.301846529,-0.310721607
"2016","651",-0.350581833459,32.2658131515,"4","614",32.101846529,-0.310721607000001,32.301846529,-0.510721607
"2016","652",-0.399738,32.263177,"4","614",32.101846529,-0.310721607000001,32.301846529,-0.510721607
"2016","662",-0.3202757998,32.288172632,"4","614",32.101846529,-0.310721607000001,32.301846529,-0.510721607
"2000","1102",-0.544341639599,32.2327147165,"1","615",32.101846529,-0.510721607,32.301846529,-0.710721607
"2016","656",-0.249261983028,32.3775739763,"4","644",32.301846529,-0.110721607,32.501846529,-0.310721607
"2000","1101",-0.377074304202,32.3807837749,"1","645",32.301846529,-0.310721607000001,32.501846529,-0.510721607
"2006","4",-0.499767,32.311082,"3","645",32.301846529,-0.310721607000001,32.501846529,-0.510721607
"2006","4",-0.499767,32.311082,"4","645",32.301846529,-0.310721607000001,32.501846529,-0.510721607
"2016","655",-0.412388718805,32.3910782925,"4","645",32.301846529,-0.310721607000001,32.501846529,-0.510721607
"2016","661",-0.327294513448,32.3027749368,"4","645",32.301846529,-0.310721607000001,32.501846529,-0.510721607
"2011","77",-0.616717,32.338252,"4","646",32.301846529,-0.510721607,32.501846529,-0.710721607
"2016","657",-0.658714401015,32.3394455078,"4","646",32.301846529,-0.510721607,32.501846529,-0.710721607
"2000","2304",-0.766133352626,32.5997634992,"1","678",32.501846529,-0.710721607,32.701846529,-0.910721607
"2000","3205",0.53184456264,32.7516306488,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2000","3212",0.653682037421,32.8139467548,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2000","3213",0.651707668359,32.7875546604,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2006","70",0.629548,32.848492,"3","702",32.701846529,0.689278393,32.901846529,0.489278393
"2006","72",0.503527,32.866341,"3","702",32.701846529,0.689278393,32.901846529,0.489278393
"2006","72",0.503527,32.866341,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2011","214",0.648913,32.806294,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2016","131",0.619267863473,32.884335151,"3","702",32.701846529,0.689278393,32.901846529,0.489278393
"2016","132",0.602549187215,32.7833249044,"4","702",32.701846529,0.689278393,32.901846529,0.489278393
"2016","132",0.602549187215,32.7833249044,"3","702",32.701846529,0.689278393,32.901846529,0.489278393
"2016","133",0.671262908124,32.7622231768,"3","702",32.701846529,0.689278393,32.901846529,0.489278393
"2006","66",0.408399,32.738613,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2006","67",0.319006,32.79217,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2006","71",0.378465,32.873727,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","195",0.431072,32.750749,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","195",0.431072,32.750749,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","196",0.357579,32.743198,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","198",0.355982,32.710056,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","211",0.374188,32.80887,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2011","212",0.393434,32.843806,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2016","128",0.451949068346,32.7207598033,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2016","130",0.436326472071,32.8001714946,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2016","141",0.368269629487,32.7616097373,"3","703",32.701846529,0.489278393,32.901846529,0.289278393
"2016","141",0.368269629487,32.7616097373,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2016","143",0.360490932808,32.7165049409,"4","703",32.701846529,0.489278393,32.901846529,0.289278393
"2000","3211",0.271698484492,32.7871390405,"1","704",32.701846529,0.289278393,32.901846529,0.089278393
"2006","68",0.203584,32.798451,"3","704",32.701846529,0.289278393,32.901846529,0.089278393
"2016","129",0.249784451877,32.8798505791,"3","704",32.701846529,0.289278393,32.901846529,0.089278393
"2016","666",0.186204492099,32.755527249,"3","704",32.701846529,0.289278393,32.901846529,0.089278393
"2016","663",-0.0843813986778,32.733648949,"3","705",32.701846529,0.0892783929999998,32.901846529,-0.110721607
"2016","665",0.0222589417156,32.7772076607,"3","705",32.701846529,0.0892783929999998,32.901846529,-0.110721607
"2000","1217",0.483596702187,32.9548258041,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2000","1219",0.475815895199,32.9638447763,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2000","1227",0.479838870425,32.9320451094,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2000","3201",0.368567949463,32.9495639812,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2000","3208",0.361247885476,32.9285657258,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2006","41",0.366424,32.935021,"2","734",32.901846529,0.489278393,33.101846529,0.289278393
"2006","61",0.317131,33.013234,"3","734",32.901846529,0.489278393,33.101846529,0.289278393
"2006","62",0.430846,32.965229,"2","734",32.901846529,0.489278393,33.101846529,0.289278393
"2006","64",0.37216,33.082717,"3","734",32.901846529,0.489278393,33.101846529,0.289278393
"2011","202",0.424213,33.009498,"4","734",32.901846529,0.489278393,33.101846529,0.289278393
"2016","144",0.367140197038,32.9311743282,"3","734",32.901846529,0.489278393,33.101846529,0.289278393
"2011","200",0.248471,32.913428,"4","735",32.901846529,0.289278393,33.101846529,0.089278393
"2016","670",0.0937987212519,33.0391823124,"4","735",32.901846529,0.289278393,33.101846529,0.089278393
"2016","672",0.0460062077061,33.0078557229,"4","736",32.901846529,0.0892783929999998,33.101846529,-0.110721607
"2000","802",0.440454425078,33.2100142458,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","802",0.440454425078,33.2100142458,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","803",0.428140239447,33.2042478926,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","803",0.428140239447,33.2042478926,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","804",0.41700523191,33.2099672256,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","804",0.41700523191,33.2099672256,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","805",0.461426904949,33.2223282737,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","806",0.43522171539,33.2009775485,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","808",0.427956579467,33.21399954,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","3202",0.418996414296,33.156720367,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","3203",0.420652856638,33.1302906171,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","3203",0.420652856638,33.1302906171,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2000","3209",0.360591255603,33.1412945669,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2006","63",0.362834,33.227008,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2006","65",0.47657,33.138141,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2006","112",0.434176,33.203632,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2006","113",0.455347,33.243757,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","197",0.42663,33.146853,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","204",0.412782,33.109677,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","260",0.460316,33.198161,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","261",0.437969,33.2257,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","262",0.468878,33.210931,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","262",0.468878,33.210931,"2","765",33.101846529,0.489278393,33.301846529,0.289278393
"2011","263",0.457212,33.237719,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","134",0.292240974885,33.1025993556,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","145",0.441797586285,33.1716533499,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","146",0.364068794211,33.1967480629,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","160",0.488236049274,33.2254397985,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","181",0.463288593616,33.2408925489,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","182",0.422176369817,33.2082179218,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","183",0.438672903788,33.2176970997,"4","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","696",0.451593590509,33.2950999547,"3","765",33.101846529,0.489278393,33.301846529,0.289278393
"2016","668",0.242356,33.254327,"4","766",33.101846529,0.289278393,33.301846529,0.089278393
"2016","675",0.204962530782,33.268476097,"4","766",33.101846529,0.289278393,33.301846529,0.089278393
"2016","667",0.0486326157076,33.276792587,"4","767",33.101846529,0.0892783929999998,33.301846529,-0.110721607
"2016","673",-0.0957084126534,33.2518583931,"4","767",33.101846529,0.0892783929999998,33.301846529,-0.110721607
"2016","102",1.17524670009,32.4156536428,"3","637",32.301846529,1.289278393,32.501846529,1.089278393
"2006","46",0.929063,32.438985,"3","638",32.301846529,1.089278393,32.501846529,0.889278393
"2006","48",0.894168,32.413036,"2","638",32.301846529,1.089278393,32.501846529,0.889278393
"2016","135",1.06702864315,32.4557434537,"3","638",32.301846529,1.089278393,32.501846529,0.889278393
"2000","2302",0.833913694457,32.4775538672,"1","639",32.301846529,0.889278393,32.501846529,0.689278393
"2006","49",0.792209,32.308322,"2","639",32.301846529,0.889278393,32.501846529,0.689278393
"2011","165",0.863958,32.492785,"3","639",32.301846529,0.889278393,32.501846529,0.689278393
"2016","104",0.726339324637,32.4396955872,"3","639",32.301846529,0.889278393,32.501846529,0.689278393
"2016","123",0.856831953769,32.4438083501,"3","639",32.301846529,0.889278393,32.501846529,0.689278393
"2016","140",0.86248999523,32.4934180359,"3","639",32.301846529,0.889278393,32.501846529,0.689278393
"2006","47",0.655247,32.439331,"2","640",32.301846529,0.689278393,32.501846529,0.489278393
"2000","2307",0.927627141715,32.631869561,"1","669",32.501846529,1.089278393,32.701846529,0.889278393
"2006","73",1.002155,32.542822,"3","669",32.501846529,1.089278393,32.701846529,0.889278393
"2011","169",0.915204,32.673994,"3","669",32.501846529,1.089278393,32.701846529,0.889278393
"2011","223",1.033063,32.539804,"4","669",32.501846529,1.089278393,32.701846529,0.889278393
"2016","122",0.944791759267,32.5234725325,"3","669",32.501846529,1.089278393,32.701846529,0.889278393
"2006","39",0.715878,32.525303,"3","670",32.501846529,0.889278393,32.701846529,0.689278393
"2011","166",0.707318,32.524945,"3","670",32.501846529,0.889278393,32.701846529,0.689278393
"2011","167",0.700849,32.639623,"3","670",32.501846529,0.889278393,32.701846529,0.689278393
"2011","172",0.786689,32.570551,"3","670",32.501846529,0.889278393,32.701846529,0.689278393
"2016","121",0.867683252647,32.6544948497,"3","670",32.501846529,0.889278393,32.701846529,0.689278393
"2006","35",0.560294825,32.50372162,"3","671",32.501846529,0.689278393,32.701846529,0.489278393
"2006","45",0.5963,32.609883,"3","671",32.501846529,0.689278393,32.701846529,0.489278393
"2016","120",0.577773596348,32.6415624261,"3","671",32.501846529,0.689278393,32.701846529,0.489278393
"2011","152",1.20898,32.82374,"4","699",32.701846529,1.289278393,32.901846529,1.089278393
"2016","124",1.09586321626,32.8780607998,"3","699",32.701846529,1.289278393,32.901846529,1.089278393
"2000","3207",0.95365086895,32.8224581109,"4","700",32.701846529,1.089278393,32.901846529,0.889278393
"2000","3206",0.707657014275,32.8992978315,"4","701",32.701846529,0.889278393,32.901846529,0.689278393
"2006","74",0.860883,32.870222,"3","701",32.701846529,0.889278393,32.901846529,0.689278393
"2011","217",0.714486,32.834001,"4","701",32.701846529,0.889278393,32.901846529,0.689278393
"2016","125",0.875607280671,32.893435691,"3","701",32.701846529,0.889278393,32.901846529,0.689278393
"2000","108",2.50252362348,32.5350336851,"1","661",32.501846529,2.689278393,32.701846529,2.489278393
"2006","341",2.643592,32.539044,"2","661",32.501846529,2.689278393,32.701846529,2.489278393
"2006","367",2.502065,32.688304,"3","661",32.501846529,2.689278393,32.701846529,2.489278393
"2006","367",2.502065,32.688304,"2","661",32.501846529,2.689278393,32.701846529,2.489278393
"2011","395",2.494387,32.512654,"4","661",32.501846529,2.689278393,32.701846529,2.489278393
"2016","367",2.53762626077,32.6846051596,"4","661",32.501846529,2.689278393,32.701846529,2.489278393
"2000","101",2.34240626841,32.6413769369,"1","662",32.501846529,2.489278393,32.701846529,2.289278393
"2006","368",2.464692,32.52408,"2","662",32.501846529,2.489278393,32.701846529,2.289278393
"2011","393",2.313664,32.538077,"4","662",32.501846529,2.489278393,32.701846529,2.289278393
"2016","361",2.32458354066,32.5315088086,"4","662",32.501846529,2.489278393,32.701846529,2.289278393
"2016","362",2.46528999286,32.6702623467,"4","662",32.501846529,2.489278393,32.701846529,2.289278393
"2000","102",2.18839338196,32.6586779904,"1","663",32.501846529,2.289278393,32.701846529,2.089278393
"2000","105",2.1151642156,32.5395083469,"1","663",32.501846529,2.289278393,32.701846529,2.089278393
"2000","107",2.20274736345,32.557902681,"1","663",32.501846529,2.289278393,32.701846529,2.089278393
"2011","380",2.230225,32.626881,"4","663",32.501846529,2.289278393,32.701846529,2.089278393
"2011","384",2.089716,32.632011,"4","663",32.501846529,2.289278393,32.701846529,2.089278393
"2011","392",2.154008,32.517867,"4","663",32.501846529,2.289278393,32.701846529,2.089278393
"2016","357",2.20933208665,32.6591483654,"4","663",32.501846529,2.289278393,32.701846529,2.089278393
"2016","364",2.23962224305,32.5433570762,"4","663",32.501846529,2.289278393,32.701846529,2.089278393
"2016","373",2.09545372046,32.5369415642,"3","663",32.501846529,2.289278393,32.701846529,2.089278393
"2006","194",2.016431,32.508505,"2","664",32.501846529,2.089278393,32.701846529,1.889278393
"2016","368",1.94905571067,32.673950994,"3","664",32.501846529,2.089278393,32.701846529,1.889278393
"2006","354",2.688952,32.793522,"3","692",32.701846529,2.689278393,32.901846529,2.489278393
"2016","351",2.55478570494,32.8325583804,"3","692",32.701846529,2.689278393,32.901846529,2.489278393
"2006","201",2.318662,32.88963,"2","693",32.701846529,2.489278393,32.901846529,2.289278393
"2011","429",2.485268,32.844373,"4","693",32.701846529,2.489278393,32.901846529,2.289278393
"2016","355",2.35848951972,32.7114328354,"4","693",32.701846529,2.489278393,32.901846529,2.289278393
"2016","359",2.34288614164,32.895546457,"4","693",32.701846529,2.489278393,32.901846529,2.289278393
"2000","104",2.11280641764,32.764045004,"1","694",32.701846529,2.289278393,32.901846529,2.089278393
"2006","366",2.284966,32.868072,"2","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","378",2.161698,32.843172,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","382",2.129171,32.786376,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","419",2.245613,32.891329,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","420",2.255679,32.900965,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","421",2.248977,32.889514,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2011","422",2.228482,32.875979,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2016","356",2.11480448722,32.8835085401,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2016","358",2.21165278702,32.7109131578,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2016","382",2.24082673458,32.8868557875,"3","694",32.701846529,2.289278393,32.901846529,2.089278393
"2016","383",2.25193396866,32.7038706914,"4","694",32.701846529,2.289278393,32.901846529,2.089278393
"2000","103",2.0498846412,32.8716008121,"1","695",32.701846529,2.089278393,32.901846529,1.889278393
"2011","386",1.793301,32.376165,"4","634",32.301846529,1.889278393,32.501846529,1.689278393
"2011","389",1.8399,32.351018,"4","634",32.301846529,1.889278393,32.501846529,1.689278393
"2016","371",1.77343799099,32.4686422518,"4","634",32.301846529,1.889278393,32.501846529,1.689278393
"2011","224",1.538981,32.351908,"4","635",32.301846529,1.689278393,32.501846529,1.489278393
"2000","2301",1.30972630362,32.4578368913,"1","636",32.301846529,1.489278393,32.501846529,1.289278393
"2011","222",1.318664,32.462869,"4","636",32.301846529,1.489278393,32.501846529,1.289278393
"2016","369",1.83607835167,32.5686531663,"4","665",32.501846529,1.889278393,32.701846529,1.689278393
"2006","42",1.491609,32.529187,"3","666",32.501846529,1.689278393,32.701846529,1.489278393
"2016","103",1.50798018245,32.5104624508,"3","666",32.501846529,1.689278393,32.701846529,1.489278393
"2011","433",1.723559,32.854697,"4","696",32.701846529,1.889278393,32.901846529,1.689278393
"2016","370",1.87883754697,32.7500838947,"3","696",32.701846529,1.889278393,32.901846529,1.689278393
"2016","378",1.74297022059,32.87954141,"4","696",32.701846529,1.889278393,32.901846529,1.689278393
"2016","379",1.64090244924,32.7188374174,"4","697",32.701846529,1.689278393,32.901846529,1.489278393
"2000","1304",1.43201610719,32.8371983804,"1","698",32.701846529,1.489278393,32.901846529,1.289278393
"2000","2206",1.73038030328,32.9915529957,"4","727",32.901846529,1.889278393,33.101846529,1.689278393
"2016","291",1.60753092167,33.0742259912,"4","728",32.901846529,1.689278393,33.101846529,1.489278393
"2006","136",1.303928,33.070117,"3","729",32.901846529,1.489278393,33.101846529,1.289278393
"2006","138",1.303204,33.028778,"3","729",32.901846529,1.489278393,33.101846529,1.289278393
"2011","278",1.374958,32.995319,"4","729",32.901846529,1.489278393,33.101846529,1.289278393
"2016","173",1.30422269449,33.055759308,"3","729",32.901846529,1.489278393,33.101846529,1.289278393
"2016","403",3.19297405372,32.1173734998,"3","596",32.101846529,3.289278393,32.301846529,3.089278393
"2016","408",3.12696779904,32.2794265449,"2","596",32.101846529,3.289278393,32.301846529,3.089278393
"2016","394",3.3433666383,32.4948764253,"3","626",32.301846529,3.489278393,32.501846529,3.289278393
"2006","352",3.612241,32.696992,"3","656",32.501846529,3.689278393,32.701846529,3.489278393
"2011","417",3.58296,32.632351,"3","656",32.501846529,3.689278393,32.701846529,3.489278393
"2016","396",3.38126290015,32.5295109057,"3","657",32.501846529,3.489278393,32.701846529,3.289278393
"2016","395",3.69494694352,32.8105121404,"3","686",32.701846529,3.889278393,32.901846529,3.689278393
"2006","351",3.461549,32.840149,"3","688",32.701846529,3.489278393,32.901846529,3.289278393
"2011","411",3.297082,32.875174,"3","688",32.701846529,3.489278393,32.901846529,3.289278393
"2016","418",3.2990124251,32.8989440979,"3","688",32.701846529,3.489278393,32.901846529,3.289278393
"2016","420",3.48913950426,32.8142087812,"3","688",32.701846529,3.489278393,32.901846529,3.289278393
